Id,cateId,picS,picB,name,describe,price,originPrice,author,brand,publishDate,sellerId,isPChome,isNC17,couponActid,BU
DHAFI0-A900FNBJQ,DHAFI0,/items/DHAFI0A900FNBJQ/000001_1672970414.jpg,/items/DHAFI0A900FNBJQ/000001_1672970414.jpg,ASUS E410MA-1441BN4020 夢想藍(Celeron N4020/4G/64G eMMC/W11S/HD/14),"小資輕薄機首選!★輕1.3kg★內附Microsoft365ASUS E410MA-1441BN4020 夢想藍14吋輕薄文書筆電\r\nlcd尺寸：14.0-inch hd (1366 x 768) 16:9 aspect ratio led backlit 200nits
處理器：intel® celeron® n4020 processor 1.1 ghz
顯示卡：intel® uhd graphics 600
記憶體：4gb ddr4 on board
容量：64g emmc
無線網路：wi-fi 5(802.11ac)+bluetooth 4.1 (dual band) 1*1
光碟機：無
其他：numberpad、microsoft365 個人版一年
重量：1.3kg
作業系統：windows 11 home (s模式)
保固：二年全球保固 首年完美保固


本商品詳細規格

備註：關於消費者猶豫期，請留意，您所退回的商品必須回復原狀（須回復至商品到貨時的原始狀態，包含os須回復至出廠預先搭載的版本）。建議猶豫期內先不做windows 11更新。",8488,8488,,,,,1,0,['C033413'],ec
DHAEGB-1900FXZTM,DHAEGB,/items/DHAEGB1900FXZTM/000001_1685411997.jpg,/items/DHAEGB1900FXZTM/000001_1685411997.jpg,ACER Nitro5 AN515-58-582W 黑(i5-12500H/8G/RTX3050-4G/512G PCIe/W11/FHD/144Hz/15.6),"12代i5★RTX3050滿血獨顯ACER Nitro5 AN515-58-582W 黑i5-12500H ∥ RTX3050-4G ∥ 8G ∥ 512G PCIe ∥ 15.6""\r\n◢▆▅▄▃(๑•̀ㅂ•́)و✧▃▄▅▇◣

滿血召喚電競魂，必須入手!
☞i5-12500h 12核16執行緒。
☞geforce rtx™ 3050 95w滿血版。
☞高速海量超強擴充性，雙ssd插槽+1hdd槽，ram最高可達32gb。
☞視覺重點看這邊，15.6吋full hd ips 等級，霧面防眩窄邊螢幕，144hz高刷新率 3毫秒反應速度。
☞網速即刻支援，使用intel killer e2600，wi-fi 6 ax1650(2.4 5 ghz)第一時間就是快。
☞極致酷冷散熱，雙風扇、四排氣口，五熱導管，冷靜就是王道。
☞acer coolboosttm散熱技術加上nitor sense一鍵切換！
☞四區炫彩光效，打造自己的酷炫鍵盤，眼到手到1毫秒都不能浪費。
☞聽聲辨位，雙2w喇叭加dts:x ultra技術，讓你精確掌握對手動向。

處理器：intel® core™ i5-12500h
記憶體：8gb ddr4 3200mhz
硬碟：512gb pcie nvme sed ssd
顯卡：nvidia® geforce rtx™ 3050
螢幕：15.6"" fhd ips 144hz led背光 霧面
無線網路：killer™ wi-fi 6 ax 1650i
802.11 a b g n+acr2+ax2x2 mu-mimo
作業系統：windows 11 home",25900,25900,,,,,1,0,[],ec
DHAEII-1900G8NWH,DHAEII,/items/DHAEII1900G8NWH/000001_1682562753.jpg,/items/DHAEII1900G8NWH/000001_1682562753.jpg,ACER Swift GO SFG14-71-54EW 銀(i5-13500H/16G/512G PCIe/W11/2.8K OLED/14),"全新13代★EVO認證ACER Swift GO SFG14-71-54EW 銀 14吋i5-13500H ∥ 16GB DDR5 ∥ 512GB PCIe ∥ 2.8K OLED\r\n商品特色
★最新第13代45w h處理器
★16:10 2.8k oled面板，90%屏占比
★雙風扇+雙熱導管，進氣式鍵盤
★qhd前鏡頭
★pcie 4.0 ssd，可擴充雙ssd
★dci-p3 100%廣色域
★evo認證，支援intel unison


商品規格
處理器：intel® core™ i5-13500h
記憶體：16gb lpddr5
硬碟：512gb pcie gen4 ssd
螢幕：14"" oled 16:10 90hz 鏡面 led背光
無線網路：killer wireless wi-fi 6e 1675i
其他：thunderbolt 4、hdmi
作業系統：windows 11 home

本商品詳細規格",31900,31900,,,,,1,0,"['C035737', 'C035738']",ec
DHAEC9-1900G9E77,DHAEC9,/items/DHAEC91900G9E77/000001_1684720986.jpg,/items/DHAEC91900G9E77/000001_1684720986.jpg,ACER Aspire 5 A515-58M-50Z1 灰(i5-1335U/16G/512G PCIe/W11/FHD/15.6),"搭載13代i5★1.79cm薄型ACER Aspire 5 A515-58M-50Z1 灰i5-1335U ∥ 16G ∥ 512G PCIe\r\n商品特色
★最新第13代處理器
★厚度17.9 mm薄型筆電
★內建16gb lpddr5記憶體
★acer purifiedview+acer purifiedvoice提升視訊品質
★wi-fi 6e快速穩定連線
★thunderbolt 4 type-c


商品規格
處理器：intel® core™ i5-1335u
記憶體：16gb lpddr5 memory
硬碟：512gb pcie nvme ssd
顯示晶片：intel® iris® xe graphics
螢幕：15.6"" ips 霧面 led背光
無線網路：802.11 a b g n ac ax
2.4 ghz 5 ghz 6 ghz三頻段
2x2 mu-mimo
其他：bluetooth® 5.1、type-c
軟體：windows 11 home

本商品詳細規格",23900,23900,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEBP-1900FY44R,DHAEBP,/items/DHAEBP1900FY44R/000001_1678849347.jpg,/items/DHAEBP1900FY44R/000001_1678849347.jpg,ACER Swift3 SF314-512-50DB 金(i5-1240P/16G/512G PCIe/W11/QHD/14),"輕薄1.25kg★intel EVO認證ACER Swift3 SF314-512-50DB 金Intel® Core™ i5-1240P ∥ 16G ∥ 512G PCIe\r\n處理器：intel® core™ i5-1240p
記憶體：16gb lpddr4x
硬碟：512gb nvme pcie gen4 ssd
螢幕：14"" ips 16:9 霧面 led背光
無線網路：intel killer wi-fi 6e 1675i(2.4 ghz 5ghz 6ghz三頻段) 802.11 a b g n ac ax 2x2 mu-mimo
其他：bluetooth® 5.2、thunderbolt4
其他：支援指紋辨識
軟體：windows 11 home
重量：1.25kg",25900,25900,,,,,1,0,[],ec
DHAEFQ-A900FV6YA,DHAEFQ,/items/DHAEFQA900FV6YA/000001_1672908691.jpg,/items/DHAEFQA900FV6YA/000001_1672908691.jpg,ACER TravelMate TMP214-53-76JB(i7-1165G7/8GB/512GB PCIe/W11DGR/FHD/14),"指紋辨識 軍規認證 Acer TravelMate TMP214-53-76JB11代i7 ∥ TPM安全晶片 ∥ Windows10Pro\r\n處理器:intel® coretm i7-1165g7
顯示晶片:intel® iris® xe graphics
記憶體(實際出貨):8gb ddr4 * 2 (so dimm)
儲存:512gb pcie nvme ssd
lcd 尺寸:14"" fhd ips
解析度:1920 x 1080
作業系統:windows 11pro down grade
保固:台灣3年 1年國際旅約",24500,24500,,,,,1,0,"['C033413', 'C035737', 'C035738', 'C035467', 'C035481', 'C035485', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEFK-A900EDM9C,DHAEFK,/items/DHAEFKA900EDM9C/000001_1681699111.jpg,/items/DHAEFKA900EDM9C/000001_1681699111.jpg,ACER Extensa EX215-54G-76W2(i7-1165G7/8G/MX350-2G/512G PCIe+1TB/W10P/FHD/15.6),"MX350獨顯▼加送一年延伸保固Acer Extensa EX215-54G-76W211代i7 ∥ 512G PCIe+1TB ∥ 窄邊框\r\n處理器：intel® core™ i7-1165g7
記憶體：8gb ddr4 
螢幕：15.6’ fhd
硬碟：512gb pcie ssd+1tb 5.4rpm
無線網路：802.11a b g n ac、bt5.0
其他：usb 3.2、hdmi
軟體：windows 10 pro
保固：台灣2年，1年國際旅約 

本商品詳細規格",24900,24900,,,,,1,0,"['C033413', 'C035737', 'C035738', 'C035467', 'C035481', 'C035485', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEBP-1900G4132,DHAEBP,/items/DHAEBP1900G4132/000001_1685330665.jpg,/items/DHAEBP1900G4132/000001_1685330665.jpg,ACER Swift3 SF314-512-50ZX 藍(i5-1240P/16G/512G PCIe/W11/QHD/14),"輕薄1.25kg★intel EVO認證ACER Swift3 SF314-512-50ZX 藍Intel® Core™ i5-1240P ∥ 16G ∥ 512G PCIe\r\n處理器：intel® core™ i5-1240p
記憶體：16gb lpddr4x
硬碟：512gb nvme pcie gen4 ssd
螢幕：14"" ips 16:9 霧面 led背光
無線網路：intel killer wi-fi 6e 1675i(2.4 ghz 5ghz 6ghz三頻段) 802.11 a b g n ac ax 2x2 mu-mimo
其他：bluetooth® 5.2、thunderbolt4
其他：支援指紋辨識
軟體：windows 11 home
重量：1.25kg",25900,25900,,,,,1,0,[],ec
DHAEBP-A900G51OD,DHAEBP,/items/DHAEBPA900G51OD/000001_1678937661.jpg,/items/DHAEBPA900G51OD/000001_1678937661.jpg,ACER Swift3 SF314-512-50DB 金(i5-1240P/16G/512G PCIe/W11/QHD/14),"輕薄1.25kg★intel EVO認證ACER Swift3 SF314-512-50DB 金Intel® Core™ i5-1240P ∥ 16G ∥ 512G PCIe\r\n處理器：intel® core™ i5-1240p
記憶體：16gb lpddr4x
硬碟：512gb nvme pcie gen4 ssd
螢幕：14"" ips 16:9 霧面 led背光
無線網路：intel killer wi-fi 6e 1675i(2.4 ghz 5ghz 6ghz三頻段) 802.11 a b g n ac ax 2x2 mu-mimo
其他：bluetooth® 5.2、thunderbolt4
其他：支援指紋辨識
軟體：windows 11 home
重量：1.25kg",25900,25900,,,,,1,0,[],ec
DHAEI0-A900F2YA4,DHAEI0,/items/DHAEI0A900F2YA4/000001_1654265069.jpg,/items/DHAEI0A900F2YA4/000001_1654265069.jpg,ACER TravelMate Vero TMV15-51-74AF(i7-1195G7/8G/512G PCIe/W11P/FHD/15.6),"11代新上市▼軍規認證ACER TravelMate Vero TMV15-51-74AF11代i7 ∥ 1年國際旅約\r\n處理器：intel® coretm i7-1195g7
記憶體：4gb ddr4+4gb ddr4 (so dimm)
螢幕：15.6"" fhd
硬碟：m.2 512gb pcie nvme ssd
無線網路：intel® wireless wi-fi 6 
其他：usb 3.2、type-c
軟體：windows 11 pro
保固：台灣3年 1年國際旅約

本商品詳細規格",24900,24900,,,,,1,0,"['C033413', 'C035737', 'C035738', 'C035467', 'C035481', 'C035485', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEIB-1900FOVN4,DHAEIB,/items/DHAEIB1900FOVN4/000001_1666838061.jpg,/items/DHAEIB1900FOVN4/000001_1666838061.jpg,ACER Aspire Vero AV14-51-597Q藍(Ci5-1235U/16G/512G PCIe/W11/EVO/FHD/14),"12代處理器▼環保材質ACER Aspire Vero AV14-51-597Q藍14吋環保節能筆電i5-1235U ∥ 512G PCIe SSD ∥ Windows 11 Home\r\n處理器：intel® core™ i5-1235u
記憶體：16gb lpddr4x(onboard)
硬碟：512gb pcie nvme gen4 ssd
螢幕：14"" ips 16:9 霧面 led背光
無線網路：intel® wireless wi-fi 6e ax211
(2.4 ghz 5 ghz 6 ghz三頻段)
802.11 a b g n ac ax 2x2 mu-mimo
其他：type-c、hdmi、指紋辨識
軟體：windows 11 home
保固：2年保固


30% pcr塑膠材料製成
環保包材，90%再生紙製作，內部隔板可當電腦底座
verosense智慧節電技術
17小時長效續航力
fhd鏡頭+智慧降造，遠端工作好夥伴
intel evo認證",25900,25900,,,,,1,0,[],ec
DHAEBP-1900FGLOU,DHAEBP,/items/DHAEBP1900FGLOU/000001_1681098500.jpg,/items/DHAEBP1900FGLOU/000001_1681098500.jpg,ACER Swift3 SF314-71-56C7 灰(i5-12500H/16G/512G PCIe/W11/OLED/14),"輕薄1.4kg★intel EVO認證ACER Swift3 SF314-71-56C7 灰Intel® Core™ i5-12500H ∥ 16G ∥ 512G PCIe\r\n處理器：intel® core™ i5-12500h
記憶體：16gb lpddr5
硬碟：512gb nvme pcie gen4 ssd
螢幕：14"" oled 16:10 90hz 鏡面 led背光
無線網路：killer wireless wi-fi 6e 1675i
2.4 ghz 5 ghz 6 ghz三頻段
802.11 a b g n ac ax
2x2 mu-mimo
其他：bluetooth® 5.2、thunderbolt4
其他：支援指紋辨識
軟體：windows 11 home
重量：1.4 kg",29900,29900,,,,,1,0,"['C033412', 'C033413']",ec
DHAEGB-1900GCJT3,DHAEGB,/items/DHAEGB1900GCJT3/000001_1684721921.jpg,/items/DHAEGB1900GCJT3/000001_1684721921.jpg,ACER Nitro5 AN515-58-79ZL 黑(i7-12700H/16G/RTX4060-8G/512GB PCIe/W11/165Hz/15.6),"GeForce RTX™ 4060★12代i7處理器ACER Nitro5 AN515-58-79ZL 黑 15.6吋i7-12700H ∥ 16GB DDR5 ∥ 512GB PCIe ∥ 165Hz\r\n商品特色
★最新第12代處理器+滿血版rtx4060獨立顯卡
★srgb 100% 165hz ips螢幕
★ddr5記憶體
★雙killer網卡1650i+e2600
★雙風扇+4排氣口+5熱導管
★擴充性極佳m.2 ssd*2+2.5"" hdd*1


商品規格
處理器：intel® core™ i7-12700h
記憶體：16gb ddr5
硬碟：512gb nvme pcie gen4 ssd
顯卡：nvidia® geforce rtx™ 4060 mgp 140w滿血版(支援獨顯直連)
螢幕：15.6"" ips 165hz 霧面 led背光
無線網路：killer™ wi-fi 6 ax 1650i
其他：thunderbolt 4、hdmi
作業系統：windows 11 home

本商品詳細規格",44900,44900,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEIB-1900FLHRA,DHAEIB,/items/DHAEIB1900FLHRA/000001_1664251630.jpg,/items/DHAEIB1900FLHRA/000001_1664251630.jpg,ACER Aspire Vero AV14-51-54LG 灰(i5-1235U/16G/512G PCIe/W11/FHD/14),"12代處理器▼環保材質ACER Aspire Vero AV14-51-54LG 灰14吋環保節能筆電i5-1235U ∥ 512G PCIe SSD ∥ Windows 11 Home\r\n處理器：intel® core™ i5-1235u
記憶體：16gb lpddr4x(onboard)
硬碟：512gb pcie nvme gen4 ssd
螢幕：14"" ips 16:9 霧面 led背光
無線網路：intel® wireless wi-fi 6e ax211
(2.4 ghz 5 ghz 6 ghz三頻段)
802.11 a b g n ac ax 2x2 mu-mimo
其他：type-c、hdmi、指紋辨識
軟體：windows 11 home
保固：2年保固",25900,25900,,,,,1,0,[],ec
DHAEII-1900GAXAJ,DHAEII,/items/DHAEII1900GAXAJ/000001_1683524653.jpg,/items/DHAEII1900GAXAJ/000001_1683524653.jpg,ACER Swift GO SFG16-71-55WZ 灰(i5-13500H/16G/512G PCIe/W11/3.2K OLED/16),"全新13代★EVO認證ACER Swift GO SFG16-71-55WZ 灰 16吋i5-13500H ∥ 16GB DDR5 ∥ 512GB PCIe ∥ 3.2K OLED\r\n商品特色
★最新第13代45w h處理器
★16:10 3.2k oled面板，90%屏占比
★雙風扇+雙熱導管，進氣式鍵盤
★qhd前鏡頭
★pcie 4.0 ssd，可擴充雙ssd
★dci-p3 100%廣色域
★evo認證，支援intel unison


商品規格
處理器：intel® core™ i5-13500h
記憶體：16gb lpddr5 memory
硬碟：512gb pcie nvme ssd
螢幕：16"" oled 16:10 120hz 鏡面 led背光
無線網路：killer wireless wi-fi 6e 1675i
其他：thunderbolt 4、hdmi
作業系統：windows 11 home

本商品詳細規格",35900,35900,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEIH-1900G8I9M,DHAEIH,/items/DHAEIH1900G8I9M/000001_1681453377.jpg,/items/DHAEIH1900G8I9M/000001_1681453377.jpg,【福利機】ACER Aspire Vero AV14-51-597Q藍(Ci5-1235U/16G/512G PCIe/W11/EVO/FHD/14),"12代處理器▼環保材質ACER Aspire Vero AV14-51-597Q藍14吋環保節能筆電i5-1235U ∥ 512G PCIe SSD ∥ Windows 11 Home\r\n處理器：intel® core™ i5-1235u
記憶體：16gb lpddr4x(onboard)
硬碟：512gb pcie nvme gen4 ssd
螢幕：14"" ips 16:9 霧面 led背光
無線網路：intel® wireless wi-fi 6e ax211
(2.4 ghz 5 ghz 6 ghz三頻段)
802.11 a b g n ac ax 2x2 mu-mimo
其他：type-c、hdmi、指紋辨識
軟體：windows 11 home
保固：2年保固


30% pcr塑膠材料製成
環保包材，90%再生紙製作，內部隔板可當電腦底座
verosense智慧節電技術
17小時長效續航力
fhd鏡頭+智慧降造，遠端工作好夥伴
intel evo認證",28900,28900,,,,,1,0,"['C033412', 'C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEFQ-A900FEAB7,DHAEFQ,/items/DHAEFQA900FEAB7/000001_1661331193.jpg,/items/DHAEFQA900FEAB7/000001_1661331193.jpg,ACER TravelMate TMP214-41-G2-R796(R7-PRO 5850U/8G/512GB PCIe/W11DGR/FHD/14),"AMD商用新上市▼W11DGRAcer TravelMate TMP214-41-G2-R796Ryzen™ 7 PRO ∥ TPM安全晶片 ∥ 512GB PCIe\r\n處理器：amd ryzentm 7 pro 5850u
記憶體：8gb ddr4
螢幕：14 fhd ips
硬碟：m.2 512gb ssd pcie nvme
顯示：amd radeontm graphics
無線網路：intel® wireless wi-fi 6 ax200
其他：usb 3.2、hdmi
軟體：windows 11專業版(含win10 dg kit)
保固：台灣3年",23900,23900,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEFP-A900G57M2,DHAEFP,/items/DHAEFPA900G57M2/000001_1679370424.jpg,/items/DHAEFPA900G57M2/000001_1679370424.jpg,ACER TravelMate TMP215-54-76X7(i7-1255U/8G/512GB PCIe/W11DGR/FHD/15.6),"12代新上市▼軍規認證ACER TravelMate TMP215-54-76X712代i7 ∥ TPM安全晶片 ∥ 1年國際旅約\r\n處理器：intel® core™ i7-1255u
記憶體：8gb ddr4 (so dimm)
螢幕：15’’ fhd 螢幕
硬碟：512gb pcie nvme ssd 4.0
無線網路：intel® wireless wi-fi 6 ax201
其他：usb 3.2、type-c
軟體：windows 11pro down grade
保固：台灣3年 1年國際旅約

本商品詳細規格",32500,32500,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEI8-A900FB5LS,DHAEI8,/items/DHAEI8A900FB5LS/000001_1659855943.jpg,/items/DHAEI8A900FB5LS/000001_1659855943.jpg,ACER Extensa EX214-53-54F9(i5-1240P/8G/512GB PCIe/W11P/FHD/14),"12代i5新機★窄邊商用ACER Extensa EX214-53-54F912代i5 ∥ 512G PCIe∥ 窄邊框\r\n處理器：intel® coretm i5-1240p
顯示晶片：intel® iris® xe graphics 
記憶體：8gb ddr4 
螢幕：14"" fhd ips
硬碟：512gb pcie nvme ssd 4.0
無線網路：802.11a b g n ac ax
其他：usb 3.2、hdmi
軟體：windows 11 pro
保固：台灣2年，1年國際旅約 

本商品詳細規格",27500,27500,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
DHAEHI-1900FG249,DHAEHI,/items/DHAEHI1900FG249/000001_1661932637.jpg,/items/DHAEHI1900FG249/000001_1661932637.jpg,ACER Swift X SFX14-51G-74C2 紅(i7-1260P/16G/RTX3050-4G/512G PCIe/W11/14),"12代i7▼RTX3050獨顯ACER Swift X SFX14-51G-74C2 紅 14吋輕薄效能筆電i7-1260P ∥ RTX3050 ∥16G ∥ 512G PCIe SSD\r\n處理器：intel® core™ i7-1260p
記憶體：16gb lpddr5
硬碟：512gb nvme pcie gen4 ssd
螢幕：14"" ips 16:10 霧面 led背光
顯卡：nvidia® geforce rtx™ 3050
無線網路：intel® wireless wi-fi 6e ax211(2.4 ghz 5 ghz 6 ghz三頻段) 802.11 a b g n ac ax 2x2 mu-mimo
其他：type-c、hdmi、指紋辨識
軟體：windows 11 home
重量：1.4 kg",41900,41900,,,,,1,0,"['C035454', 'C035462', 'C035447', 'C033413', 'C035737', 'C035738', 'C035455', 'C035448', 'C035463', 'C035464', 'C035449', 'C035456', 'C035489', 'C035490', 'C035491', 'C035450', 'C035457', 'C035465', 'C035492', 'C035451', 'C035458', 'C035466', 'C035493', 'C035494', 'C035703', 'C035718', 'C035674', 'C035719', 'C035678', 'C035706', 'C035679', 'C035720', 'C035707', 'C035721', 'C035680', 'C035708', 'C035467', 'C035481', 'C035485', 'C035742', 'C035709', 'C035681', 'C035722', 'C035743', 'C035725', 'C035744', 'C035710', 'C035682', 'C035745', 'C035711', 'C035746', 'C035690', 'C035726', 'C035747', 'C035731', 'C035729', 'C035728', 'C035733', 'C035727']",ec
